connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,contact_noncontact,injury_area,player_role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,entry_year,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,Neutral_latitude,Neutral_longitude,distance_miles_away,distance_miles_home,HOME_day_since_last_game,AWAY_day_since_last_game,spread_line,total_line,weeks_bucketed
2019_11_PIT_CLE_Burnett,2019_CLE_42_Burnett,2019_11_PIT_CLE,CLE,PIT,REG,11,PIT,away,CLE,CLE,41,43783,91,91,1891,Half1,2,1,CLE 41,10,(1:31) (Shotgun) 2-M.Rudolph pass short left to 18-D.Johnson ran ob at CLE 28 for 13 yards (26-G.Williams). CLE-42-M.Burnett was injured during the play. His return is Questionable.,M,Burnett,CLE,42,non contact,lower body,pass defender,2019,CLE,DB,SS,42,NA,Morgan Burnett,Morgan,Burnett,32521,73,210,Georgia Tech,9,REG,Morgan,2010,Thu,43783,0.847222222,Cleveland Browns,Pittsburgh Steelers,21,7,293,0,236,4,FALSE,Cleveland Browns,Pittsburgh Steelers,CLE,PIT,6,192,Kentucky Bluegrass,Grass,FirstEnergy Stadium,FALSE,36.5,31.5,6.25,64.75,44,41.506,-81.7001,40.4467,-80.0158,0,0,114.3542408,0,4,4,3,41.5,3
2019_12_BAL_LAR_Humphrey,2019_BAL_44_Humphrey,2019_12_BAL_LAR,LAR,BAL,REG,12,LA,home,BAL,BAL,12,43794,707,707,2507,Half1,2,1,BAL 12,10,"(11:47) (Shotgun) 16-J.Goff pass short left to 89-T.Higbee pushed ob at BAL 7 for 5 yards (44-M.Humphrey, 57-J.Bynes). BAL-44-M.Humphrey was injured during the play. His return is Probable.",M,Humphrey,BAL,44,non contact,calf,AP,2019,BAL,DB,CB,44,Active,Marlon Humphrey,Marlon,Humphrey,35254,72,197,Alabama,2,DIV,Marlon,2017,Mon,43794,0.84375,Baltimore Ravens,Los Angeles Rams,45,6,480,0,221,2,TRUE,Los Angeles Rams,Baltimore Ravens,LAR,BAL,3,172,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,62.25,62.25,3.25,62.25,0,33.8642,-118.261,39.3972,-76.8352,0,0,2308.184491,0,8,8,-3.5,47,3
2019_12_CAR_NO_Reid,2019_CAR_25_Reid,2019_12_CAR_NO,NO,CAR,REG,12,NO,home,CAR,NO,53,43793,392,1292,1292,Half2,3,1,NO 47,10,"(6:32) 9-D.Brees pass deep middle to 87-J.Cook to CAR 33 for 20 yards (25-E.Reid). CAR-25-E.Reid was injured during the play. His return is Questionable. Pass 18, YAC 2",E,Reid,CAR,25,non contact,ankle,pass defender,2019,CAR,DB,SS,25,Active,Eric Reid,Eric,Reid,33582,73,213,Louisiana State,6,REG,Eric,2013,Sun,43793,0.541666667,New Orleans Saints,Carolina Panthers,34,31,418,1,351,1,FALSE,New Orleans Saints,Carolina Panthers,NO,CAR,7,189,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,55.75,55.75,3.5,52.75,0,29.9514,-90.082,35.2256,-80.8513,0,0,648.8271888,0,7,7,10,46,3
2019_12_DEN_BUF_Foster,2019_BUF_16_Foster,2019_12_DEN_BUF,BUF,DEN,REG,12,BUF,home,DEN,BUF,60,43793,857,1757,1757,Half2,3,3,BUF 40,11,"(14:17) (Shotgun) 17-J.Allen pass short right to 16-R.Foster pushed ob at DEN 36 for 24 yards (31-J.Simmons). BUF-16-R.Foster was injured during the play. His return is Questionable. Caught at BUF 41, crossing from middle. R.Foster assisted off.",R,Foster,BUF,16,non contact,lower body,ball carrier,2019,BUF,WR,WR,16,Active,Robert Foster,Robert,Foster,34461,74,194,Alabama,1,WC,Robert,2018,Sun,43793,0.541666667,Buffalo Bills,Denver Broncos,20,3,424,1,134,1,FALSE,Buffalo Bills,Denver Broncos,BUF,DEN,2,171,A-Turf Titan,Turf,Highmark Stadium,FALSE,35.75,27.75,12.25,76.5,0,42.7738,-78.7875,39.5791,-104.83,0,0,1366.694897,0,7,7,3.5,37,3
2019_12_NYG_CHI_Amukamara,2019_CHI_20_Amukamara,2019_12_NYG_CHI,CHI,NYG,REG,12,NYG,away,CHI,CHI,37,43793,360,360,360,Half2,4,2,CHI 37,10,(6:00) (Shotgun) 26-S.Barkley right tackle pushed ob at CHI 15 for 22 yards (39-E.Jackson). CHI-20-P.Amukamara was injured during the play.,P,Amukamara,CHI,20,non contact,lower body,AFP,2019,CHI,DB,CB,20,Active,Prince Amukamara,Prince,Amukamara,32665,72,204,Nebraska,8,REG,Prince,2011,Sun,43793,0.541666667,Chicago Bears,New York Giants,19,14,335,2,243,1,FALSE,Chicago Bears,New York Giants,CHI,NYG,3,193,Kentucky Bluegrass,Grass,Soldier Field,FALSE,46.25,42.25,8,62.5,0,42.256,-87.8954,40.8137,-74.0829,0,0,720.5256079,0,7,14,6,41,3
2019_13_CHI_DET_Amukamara,2019_CHI_20_Amukamara,2019_13_CHI_DET,DET,CHI,REG,13,DET,home,CHI,DET,54,43797,61,61,61,Half2,4,2,DET 46,10,"(1:01) (Shotgun) 10-D.Blough pass incomplete deep left to 11-M.Jones Jr. (20-P.Amukamara). CHI-20-P.Amukamara was injured during the play. PENALTY on CHI-99-A.Lynch, Defensive Offside, 5 yards, enforced at DET 46 - No Play.",P,Amukamara,CHI,20,non contact,upper body,pass defender,2019,CHI,DB,CB,20,Active,Prince Amukamara,Prince,Amukamara,32665,72,204,Nebraska,8,REG,Prince,2011,Thu,43797,0.520833333,Chicago Bears,Detroit Lions,24,20,419,1,364,1,TRUE,Detroit Lions,Chicago Bears,DET,CHI,1,183,FieldTurf Classic HD,Turf,Ford Field,TRUE,38,32.25,8,69,0,42.34,-83.0455,42.256,-87.8954,0,0,247.9047176,0,4,4,-5.5,37.5,4
2019_13_LV_KC_Williams,2019_KC_31_Williams,2019_13_OAK_KC,KC,LV,REG,13,KC,home,LV,LV,17,43800,500,1400,1400,Half2,3,1,LV 17,10,(8:20) 31-D.Williams left end to OAK 21 for -4 yards (90-J.Hankins). KC-31-D.Williams was injured during the play. His return is Questionable.,D,Williams,KC,31,non contact,lower body,ball carrier,2019,KC,RB,RB,31,NA,Darrel Williams,Darrel,Williams,34804,71,224,Louisiana State,1,SB,Darrel,2018,Sun,43800,0.684027778,Kansas City Chiefs,Oakland Raiders,40,9,259,0,332,3,FALSE,Kansas City Chiefs,Oakland Raiders,KC,LV,3,159,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,34,25,12.5,60.75,0,39.0482,-94.4831,37.7567,-122.1931,0,0,1497.333876,0,13,7,11.5,49.5,4
2019_13_NO_ATL_Gardner-Johnson,2019_NO_22_Gardner-Johnson,2019_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,ATL,75,43797,381,381,381,Half2,4,1,ATL 25,10,(6:21) (Shotgun) 2-M.Ryan pass short right to 87-J.Graham to ATL 27 for 2 yards (24-V.Bell). NO-22-C.Gardner-Johnson was injured during the play.,C,Gardner-Johnson,NO,22,non contact,calf,AP,2019,NO,DB,DB,22,Active,Chauncey Gardner-Johnson,Chauncey,Gardner-Johnson,35784,71,208,Florida,0,WC,Chauncey,2019,Thu,43797,0.847222222,New Orleans Saints,Atlanta Falcons,26,18,279,0,348,3,TRUE,Atlanta Falcons,New Orleans Saints,ATL,NO,4,188,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53.5,53.5,4.75,44,0,33.7551,-84.401,29.9514,-90.082,0,0,424.4267107,0,4,4,-7,48,4
2019_13_NO_ATL_Lattimore,2019_NO_23_Lattimore,2019_13_NO_ATL,ATL,NO,REG,13,ATL,home,NO,ATL,75,43797,354,1254,1254,Half2,3,1,ATL 25,10,(5:54) 2-M.Ryan pass incomplete short middle to 18-C.Ridley. NO-23-M.Lattimore was injured during the play. His return is Probable.,M,Lattimore,NO,23,non contact,lower body,pass defender,2019,NO,DB,CB,23,Active,Marshon Lattimore,Marshon,Lattimore,35205,72,192,Ohio State,2,WC,Marshon,2017,Thu,43797,0.847222222,New Orleans Saints,Atlanta Falcons,26,18,279,0,348,3,TRUE,Atlanta Falcons,New Orleans Saints,ATL,NO,4,188,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53.5,53.5,4.75,44,0,33.7551,-84.401,29.9514,-90.082,0,0,424.4267107,0,4,4,-7,48,4
2019_13_NYJ_CIN_Brown,2019_CIN_93_Brown,2019_13_NYJ_CIN,CIN,NYJ,REG,13,NYJ,away,CIN,NYJ,86,43800,217,217,217,Half2,4,2,NYJ 14,10,(3:37) (Shotgun) 14-S.Darnold pass short left to 11-Ro.Anderson to NYJ 26 for 12 yards (22-W.Jackson III). CIN-93-A.Brown was injured during the play.,A,Brown,CIN,93,non contact,ankle,pass rusher,2019,CIN,DL,DE,93,Active,Andrew Brown,Andrew,Brown,35063,75,290,Virginia,1,REG,Andrew,2018,Sun,43800,0.541666667,Cincinnati Bengals,New York Jets,22,6,277,0,271,0,FALSE,Cincinnati Bengals,New York Jets,CIN,NYJ,3,184,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,44.5,38.5,12.5,60.25,0,39.0964,-84.5164,40.8137,-74.0829,0,0,564.8523105,0,7,7,-2.5,43,4
2019_13_NYJ_CIN_Maulet,2019_NYJ_23_Maulet,2019_13_NYJ_CIN,CIN,NYJ,REG,13,CIN,home,NYJ,NYJ,35,43800,740,1640,1640,Half2,3,1,NYJ 35,10,(12:20) (Shotgun) 14-A.Dalton pass incomplete short right to 17-S.Morgan (23-A.Maulet). NYJ-23-A.Maulet was injured during the play.,A,Maulet,NYJ,23,non contact,lower body,AP,2019,NYJ,DB,CB,23,Active,Arthur Maulet,Arthur,Maulet,34163,70,190,Memphis,2,REG,Arthur,2017,Sun,43800,0.541666667,Cincinnati Bengals,New York Jets,22,6,277,0,271,0,FALSE,Cincinnati Bengals,New York Jets,CIN,NYJ,3,184,UBU Sports Speed S5-M Synthetic Turf,Turf,Paul Brown Stadium,FALSE,44.5,38.5,12.5,60.25,0,39.0964,-84.5164,40.8137,-74.0829,0,0,564.8523105,0,7,7,-2.5,43,4
2019_13_PHI_MIA_Ballage,2019_MIA_27_Ballage,2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,home,PHI,PHI,14,43800,500,500,2300,Half1,2,2,PHI 14,7,(8:20) (Shotgun) 14-R.Fitzpatrick pass incomplete short left to 27-K.Ballage (66-A.Rush). MIA-27-K.Ballage was injured during the play. His return is Questionable.,K,Ballage,MIA,27,non contact,lower body,AFP,2019,MIA,RB,RB,27,NA,Kalen Ballage,Kalen,Ballage,35055,74,231,Arizona State,1,REG,Kalen,2018,Sun,43800,0.541666667,Miami Dolphins,Philadelphia Eagles,37,31,409,1,386,1,FALSE,Miami Dolphins,Philadelphia Eagles,MIA,PHI,5,191,Bermuda Grass,Grass,Hard Rock Stadium,TRUE,80.75,82.75,10,61.25,0,25.9579,-80.2388,39.9074,-75.1783,0,0,1007.079115,0,7,7,-10.5,45,4
2019_14_CAR_ATL_Oliver,2019_ATL_26_Oliver,2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,away,ATL,ATL,49,43807,251,251,251,Half2,4,1,ATL 49,10,"(4:11) (No Huddle, Shotgun) 7-K.Allen pass short middle to 80-I.Thomas to ATL 41 for 8 yards (36-K.Ishmael; 54-F.Oluokun). ATL-26-I.Oliver was injured during the play.",I,Oliver,ATL,26,non contact,lower body,AP,2019,ATL,DB,CB,26,Active,Isaiah Oliver,Muhammad,Oliver,35338,72,210,Colorado,1,REG,Isaiah,2018,Sun,43807,0.541666667,Atlanta Falcons,Carolina Panthers,40,20,461,0,345,4,FALSE,Atlanta Falcons,Carolina Panthers,ATL,CAR,5,189,FieldTurf Revolution,Turf,Mercedes-Benz Stadium,TRUE,53,53,5.5,54,0,33.7551,-84.401,35.2256,-80.8513,0,0,226.2384871,0,10,7,3.5,48,4
2019_14_NYG_PHI_Douglas,2019_PHI_32_Douglas,2019_14_NYG_PHI,PHI,NYG,REG,14,NYG,away,PHI,NYG,68,43808,99,99,99,Half2,4,2,NYG 32,3,(1:39) (Shotgun) 10-E.Manning pass incomplete short left to 86-D.Slayton [94-J.Sweat]. PHI-32-R.Douglas was injured during the play.,R,Douglas,PHI,32,non contact,unknown,run blocker,2019,PHI,DB,CB,32,Active,Rasul Douglas,Rasul,Douglas,34940,74,209,West Virginia,2,WC,Rasul,2017,Mon,43808,0.84375,Philadelphia Eagles,New York Giants,23,17,418,1,255,0,FALSE,Philadelphia Eagles,New York Giants,PHI,NYG,4,192,Desso GrassMaster,Grass,Lincoln Financial Field,FALSE,51.25,50.5,9.75,98,99.75,39.9074,-75.1783,40.8137,-74.0829,0,0,85.13348634,0,8,8,9.5,45.5,4
2019_14_NYG_PHI_Mills,2019_PHI_31_Mills,2019_14_NYG_PHI,PHI,NYG,REG,14,NYG,away,PHI,NYG,64,43808,59,959,959,Half2,3,1,NYG 36,10,(:59) 26-S.Barkley up the middle to NYG 40 for 4 yards (31-J.Mills). PHI-31-J.Mills was injured during the play. His return is Questionable.,J,Mills,PHI,31,non contact,lower body,tackler,2019,PHI,DB,CB,31,Active,Jalen Mills,Jalen,Mills,34430,72,191,Louisiana State,3,WC,Jalen,2016,Mon,43808,0.84375,Philadelphia Eagles,New York Giants,23,17,418,1,255,0,FALSE,Philadelphia Eagles,New York Giants,PHI,NYG,4,192,Desso GrassMaster,Grass,Lincoln Financial Field,FALSE,51.25,50.5,9.75,98,99.75,39.9074,-75.1783,40.8137,-74.0829,0,0,85.13348634,0,8,8,9.5,45.5,4
2019_14_SF_NO_Davenport,2019_NO_92_Davenport,2019_14_SF_NO,NO,SF,REG,14,SF,away,NO,NO,32,43807,661,661,661,Half2,4,3,NO 32,5,"(11:01) (Shotgun) 10-J.Garoppolo pass short middle to 19-D.Samuel to NO 16 for 16 yards (23-M.Lattimore; 25-E.Apple). NO-92-M.Davenport was injured during the play. His return is Probable. Pass 12, YAC 4",M,Davenport,NO,92,non contact,lower body,pass blocker,2019,NO,DL,DE,92,NA,Marcus Davenport,Marcus,Davenport,35312,78,265,Texas-San Antonio,1,WC,Marcus,2018,Sun,43807,0.541666667,San Francisco 49ers,New Orleans Saints,48,46,516,1,465,1,TRUE,New Orleans Saints,San Francisco 49ers,NO,SF,8,194,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,66,66,1.5,79.5,18.5,29.9514,-90.082,37.4029,-121.9678,0,0,1894.323428,0,10,7,1,45,4
2019_14_WAS_GB_Kerrigan,2019_WAS_91_Kerrigan,2019_14_WAS_GB,GB,WAS,REG,14,GB,home,WAS,WAS,32,43807,781,1681,1681,Half2,3,2,WAS 32,5,(13:01) 12-A.Rodgers pass short left to 33-A.Jones pushed ob at WAS 28 for 4 yards (55-C.Holcomb). WAS-91-R.Kerrigan was injured during the play.,R,Kerrigan,WAS,91,non contact,lower body,pass rusher,2019,WAS,LB,OLB,91,NA,Ryan Kerrigan,Ryan,Kerrigan,32371,76,265,Purdue,8,REG,Ryan,2011,Sun,43807,0.541666667,Green Bay Packers,Washington Redskins,20,15,341,1,262,1,FALSE,Green Bay Packers,Washington Redskins,GB,WAS,4,165,Desso GrassMaster,Grass,Lambeau Field,FALSE,38.5,31.5,9.25,86.25,0,44.5011,-88.0623,39.0267,-77.4441,0,0,664.3971174,0,7,7,13,42.5,4
2019_15_ATL_SF_McKinley,2019_ATL_98_McKinley,2019_15_ATL_SF,SF,ATL,REG,15,SF,home,ATL,SF,88,43814,518,1418,3218,Half1,1,1,SF 12,10,(8:38) 31-R.Mostert right end ran ob at SF 16 for 4 yards (27-D.Kazee). ATL-98-T.McKinley was injured during the play. He is Out.,T,McKinley,ATL,98,non contact,upper body,tackler,2019,ATL,DL,DE,98,NA,Takkarist McKinley,Takkarist,McKinley,35005,74,250,UCLA,2,REG,Takkarist,2017,Sun,43814,0.684027778,Atlanta Falcons,San Francisco 49ers,29,22,290,1,313,2,TRUE,San Francisco 49ers,Atlanta Falcons,SF,ATL,2,181,"Bermuda Grass,Perennial Ryegrass Mixture",Grass,Levi's Stadium,FALSE,55,55,6.75,57.25,0,37.4029,-121.9678,33.7551,-84.401,0,0,2112.210533,0,7,7,10.5,50,4
2019_15_DEN_KC_Wylie,2019_KC_77_Wylie,2019_15_DEN_KC,KC,DEN,REG,15,KC,home,DEN,KC,58,43814,200,200,200,Half2,4,3,KC 42,1,(3:20) 39-S.Ware right guard to KC 45 for 3 yards (45-A.Johnson). KC-77-A.Wylie was injured during the play.,A,Wylie,KC,77,non contact,knee,pass blocker,2019,KC,OL,OT,77,Active,Andrew Wylie,Andrew,Wylie,34565,78,309,Eastern Michigan,2,SB,Andrew,2017,Sun,43814,0.541666667,Kansas City Chiefs,Denver Broncos,23,3,419,1,251,1,FALSE,Kansas City Chiefs,Denver Broncos,KC,DEN,6,159,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,26.25,17,8.75,86.5,100,39.0482,-94.4831,39.5791,-104.83,0,0,554.0534568,0,7,7,10,43,4
2019_15_MIN_LAC_Ingram,2019_LAC_54_Ingram,2019_15_MIN_LAC,LAC,MIN,REG,15,MIN,away,LAC,MIN,74,43814,269,1169,2969,Half1,1,1,MIN 26,10,(4:29) 33-D.Cook left end to MIN 26 for no gain (54-M.Ingram). LAC-54-M.Ingram was injured during the play.,M,Ingram,LAC,54,non contact,knee,run defender,2019,LAC,DL,DE,54,Active,Melvin Ingram,Melvin,Ingram,32624,74,247,South Carolina,7,REG,Melvin,2012,Sun,43814,0.670138889,Minnesota Vikings,Los Angeles Chargers,39,10,344,1,345,7,TRUE,Los Angeles Chargers,Minnesota Vikings,LAC,MIN,2,169,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,63.75,63.75,13,26.75,0,33.8642,-118.261,44.9746,-93.2598,0,0,1530.338895,0,7,7,-1,45,4
2019_15_TB_DET_Godwin,2019_TB_12_Godwin,2019_15_TB_DET,DET,TB,REG,15,TB,away,DET,TB,65,43814,324,1224,1224,Half2,3,1,TB 35,10,(5:24) (Shotgun) 3-J.Winston pass incomplete deep right to 19-B.Perriman. TB-12-C.Godwin was injured during the play.,C,Godwin,TB,12,non contact,lower body,AFP,2019,TB,WR,WR,12,Active,Chris Godwin,Rod,Godwin,35122,73,209,Penn State,2,REG,Chris,2017,Sun,43814,0.541666667,Tampa Bay Buccaneers,Detroit Lions,38,17,495,1,295,3,TRUE,Detroit Lions,Tampa Bay Buccaneers,DET,TB,5,185,FieldTurf Classic HD,Turf,Ford Field,TRUE,32.25,23.5,11,62,0,42.34,-83.0455,27.9798,-82.495,0,0,992.7359724,0,7,7,-5.5,46,4
2019_16_ARI_SEA_Murray,2019_ARI_1_Murray,2019_16_ARI_SEA,SEA,ARI,REG,16,ARI,away,SEA,SEA,31,43821,735,1635,1635,Half2,3,3,SEA 31,12,(12:15) (Shotgun) 1-K.Murray scrambles left end pushed ob at SEA 27 for 4 yards (30-B.McDougald). ARI-1-K.Murray was injured during the play. His return is Questionable.,K,Murray,ARI,1,non contact,lower body,ball carrier,2019,ARI,QB,QB,1,Active,Kyler Murray,Kyler,Murray,35649,70,207,Oklahoma,0,REG,Kyler,2019,Sun,43821,0.684027778,Arizona Cardinals,Seattle Seahawks,27,13,412,0,224,1,TRUE,Seattle Seahawks,Arizona Cardinals,SEA,ARI,5,180,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,45.25,41,7.5,75.75,24,47.5932,-122.3318,33.5276,-112.2626,0,0,1104.163716,0,7,7,8,51,4
2019_16_BAL_CLE_Ingram,2019_BAL_21_Ingram,2019_16_BAL_CLE,CLE,BAL,REG,16,BAL,away,CLE,CLE,26,43821,900,900,900,Half2,4,1,CLE 26,10,"(15:00) (Shotgun) 8-L.Jackson right end to CLE 24 for 2 yards (29-S.Redwine). BAL-21-M.Ingram II was injured during the play. His return is Doubtful. PENALTY on CLE-98-S.Richardson, Defensive Offside, 5 yards, enforced at CLE 26 - No Play.",M,Ingram,BAL,21,non contact,ankle,ball carrier,2019,BAL,RB,RB,21,Active,Mark Ingram,Mark,Ingram,32863,69,215,Alabama,8,DIV,Mark,2011,Sun,43821,0.541666667,Baltimore Ravens,Cleveland Browns,31,15,481,1,241,1,TRUE,Cleveland Browns,Baltimore Ravens,CLE,BAL,3,177,Kentucky Bluegrass,Grass,FirstEnergy Stadium,FALSE,46,41.5,7.75,52.25,0,41.506,-81.7001,39.3972,-76.8352,0,0,294.3200729,0,7,10,-9.5,48.5,4
2019_16_CAR_IND_Reid,2019_CAR_25_Reid,2019_16_CAR_IND,IND,CAR,REG,16,IND,home,CAR,IND,75,43821,54,954,2754,Half1,1,1,IND 25,10,(:54) (Shotgun) 7-J.Brissett pass incomplete short left to 84-J.Doyle. CAR-25-E.Reid was injured during the play.,E,Reid,CAR,25,non contact,knee,blitzer,2019,CAR,DB,SS,25,Active,Eric Reid,Eric,Reid,33582,73,213,Louisiana State,6,REG,Eric,2013,Sun,43821,0.541666667,Indianapolis Colts,Carolina Panthers,38,6,324,0,286,3,FALSE,Indianapolis Colts,Carolina Panthers,IND,CAR,7,171,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,41.5,39,4,74.75,0,39.7255,-86.2698,35.2256,-80.8513,0,0,429.9034613,0,6,7,7.5,46,4
2019_16_DAL_PHI_Mills,2019_PHI_31_Mills,2019_16_DAL_PHI,PHI,DAL,REG,16,DAL,away,PHI,DAL,65,43821,789,1689,1689,Half2,3,1,DAL 35,10,(13:09) 4-D.Prescott pass incomplete short right to 18-R.Cobb. PHI-31-J.Mills was injured during the play.,J,Mills,PHI,31,non contact,ankle,pass defender,2019,PHI,DB,CB,31,Active,Jalen Mills,Jalen,Mills,34430,72,191,Louisiana State,3,WC,Jalen,2016,Sun,43821,0.684027778,Philadelphia Eagles,Dallas Cowboys,17,9,431,0,311,1,FALSE,Philadelphia Eagles,Dallas Cowboys,PHI,DAL,7,179,Desso GrassMaster,Grass,Lincoln Financial Field,FALSE,42,39.25,4.25,60.75,0,39.9074,-75.1783,32.9049,-97.0359,0,0,1304.011381,0,7,7,-2,47,4
2019_16_GB_MIN_Barr,2019_MIN_55_Barr,2019_16_GB_MIN,MIN,GB,REG,16,GB,away,MIN,GB,74,43822,414,414,414,Half2,4,2,GB 26,9,(6:54) 12-A.Rodgers pass deep middle to 17-D.Adams to GB 44 for 18 yards (29-X.Rhodes). MIN-55-A.Barr was injured during the play.,A,Barr,MIN,55,non contact,lower body,AFP,2019,MIN,LB,OLB,55,Active,Anthony Barr,Anthony,Barr,33681,77,255,UCLA,5,DIV,Anthony,2014,Mon,43822,0.84375,Green Bay Packers,Minnesota Vikings,23,10,383,3,139,1,TRUE,Minnesota Vikings,Green Bay Packers,MIN,GB,6,176,UBU Sports Speed S5-M,Turf,U.S. Bank Stadium,TRUE,31.25,25,5.5,81.25,0,44.9746,-93.2598,44.5011,-88.0623,0,0,257.1494722,0,8,8,4,47,4
2019_16_PIT_NYJ_Pouncey,2019_PIT_53_Pouncey,2019_16_PIT_NYJ,NYJ,PIT,REG,16,PIT,away,NYJ,PIT,58,43821,199,1099,1099,Half2,3,1,PIT 42,10,(3:19) 72-Z.Banner reported in as eligible. 24-B.Snell Jr. right end pushed ob at PIT 48 for 6 yards (20-M.Maye). PIT-53-M.Pouncey was injured during the play.,M,Pouncey,PIT,53,non contact,knee,run blocker,2019,PIT,OL,C,53,Active,Maurkice Pouncey,LaShawn,Pouncey,32713,76,304,Florida,9,REG,Maurkice,2010,Sun,43821,0.541666667,New York Jets,Pittsburgh Steelers,16,10,259,1,260,2,FALSE,New York Jets,Pittsburgh Steelers,NYJ,PIT,2,171,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,40.5,36.75,5.5,62.5,0,40.8137,-74.0829,40.4467,-80.0158,0,0,312.0931777,0,10,7,-3,36.5,4
2019_17_ARI_LAR_Marsh,2019_ARI_54_Marsh,2019_17_ARI_LAR,LAR,ARI,REG,17,LA,home,ARI,ARI,38,43828,155,1055,1055,Half2,3,3,ARI 38,4,(2:35) (Shotgun) 16-J.Goff pass short right to 12-B.Cooks to ARI 34 for 4 yards (43-H.Reddick). ARI-54-C.Marsh Sr. was injured during the play.,C,Marsh,ARI,54,non contact,ankle,AFP,2019,ARI,LB,LB,54,Active,Cassius Marsh,Cassius,Marsh,33792,76,245,UCLA,5,REG,Cassius,2014,Sun,43828,0.684027778,Los Angeles Rams,Arizona Cardinals,31,24,424,0,393,5,FALSE,Los Angeles Rams,Arizona Cardinals,LAR,ARI,2,198,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,61.75,61.75,2.5,46.25,0,33.8642,-118.261,33.5276,-112.2626,0,0,345.5745035,0,8,7,7,46,4
2019_17_GB_DET_Jones,2019_GB_33_Jones,2019_17_GB_DET,DET,GB,REG,17,GB,away,DET,GB,90,43828,188,188,1988,Half1,2,1,GB 10,10,(3:08) 12-A.Rodgers pass incomplete deep left to 33-A.Jones. GB-33-A.Jones was injured during the play.,A,Jones,GB,33,non contact,hand,pass catcher,2019,GB,RB,RB,33,Active,Aaron Jones,Aaron,Jones,34670,69,208,Texas-El Paso,2,CON,Aaron,2017,Sun,43828,0.541666667,Green Bay Packers,Detroit Lions,23,20,432,1,305,1,TRUE,Detroit Lions,Green Bay Packers,DET,GB,5,197,FieldTurf Classic HD,Turf,Ford Field,TRUE,43.5,39,8.75,91.5,0,42.34,-83.0455,44.5011,-88.0623,0,0,292.6520071,0,7,6,-13.5,44,4
2019_17_LAC_KC_Tevi,2019_LAC_69_Tevi,2019_17_LAC_KC,KC,LAC,REG,17,LAC,away,KC,LAC,70,43828,341,1241,1241,Half2,3,2,LAC 30,3,(5:41) 30-A.Ekeler right end to KC 48 for 22 yards (29-K.Fuller). LAC-69-S.Tevi was injured during the play.,S,Tevi,LAC,69,non contact,lower body,run blocker,2019,LAC,OL,T,69,Active,Sam Tevi,Samiuela,Tevi,34653,77,315,Utah,2,REG,Sam,2017,Sun,43828,0.541666667,Kansas City Chiefs,Los Angeles Chargers,31,21,336,1,366,2,FALSE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,3,167,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,38.25,30.25,12.75,81.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,10,46,4
2019_17_LAC_KC_Thornhill,2019_KC_22_Thornhill,2019_17_LAC_KC,KC,LAC,REG,17,LAC,away,KC,KC,12,43828,709,709,2509,Half1,2,3,KC 12,10,"(11:49) (Shotgun) 17-P.Rivers pass short left to 13-K.Allen for 12 yards, TOUCHDOWN. KC-22-J.Thornhill was injured during the play.",J,Thornhill,KC,22,non contact,knee,blitzer,2019,KC,DB,DB,22,NA,Juan Thornhill,Juan,Thornhill,34991,72,205,Virginia,0,SB,Juan,2019,Sun,43828,0.541666667,Kansas City Chiefs,Los Angeles Chargers,31,21,336,1,366,2,FALSE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,3,167,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,38.25,30.25,12.75,81.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,10,46,4
