connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,contact_noncontact,injury_area,player_role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,entry_year,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,Neutral_latitude,Neutral_longitude,distance_miles_away,distance_miles_home,HOME_day_since_last_game,AWAY_day_since_last_game,spread_line,total_line,weeks_bucketed
2019_17_GB_DET_Lazard,2019_GB_13_Lazard,2019_17_GB_DET,DET,GB,REG,17,GB,away,DET,GB,73,43828,164,164,164,Half2,4,3,GB 27,9,(2:44) (Shotgun) 12-A.Rodgers pass short right to 13-A.Lazard to GB 40 for 13 yards (24-A.Oruwariye). GB-13-A.Lazard was injured during the play.,A,Lazard,GB,13,contact,ankle,ball carrier,2019,GB,WR,WR,13,Active,Allen Lazard,Allen,Lazard,35044,77,227,Iowa State,1,CON,Allen,2018,Sun,43828,0.541666667,Green Bay Packers,Detroit Lions,23,20,432,1,305,1,TRUE,Detroit Lions,Green Bay Packers,DET,GB,5,197,FieldTurf Classic HD,Turf,Ford Field,TRUE,43.5,39,8.75,91.5,0,42.34,-83.0455,44.5011,-88.0623,0,0,292.6520071,0,7,6,-13.5,44,4
2019_17_GB_DET_Melvin,2019_DET_29_Melvin,2019_17_GB_DET,DET,GB,REG,17,GB,away,DET,DET,29,43828,244,1144,2944,Half1,1,2,DET 29,10,(4:04) 22-D.Williams left end to DET 25 for 4 yards (29-R.Melvin). DET-29-R.Melvin was injured during the play.,R,Melvin,DET,29,contact,head,tackler,2019,DET,DB,CB,29,Active,Rashaan Melvin,Rashaan,Melvin,32783,74,196,Northern Illinois,6,REG,Rashaan,2013,Sun,43828,0.541666667,Green Bay Packers,Detroit Lions,23,20,432,1,305,1,TRUE,Detroit Lions,Green Bay Packers,DET,GB,5,197,FieldTurf Classic HD,Turf,Ford Field,TRUE,43.5,39,8.75,91.5,0,42.34,-83.0455,44.5011,-88.0623,0,0,292.6520071,0,7,6,-13.5,44,4
2019_17_LAC_KC_Bell,2019_KC_81_Bell,2019_17_LAC_KC,KC,LAC,REG,17,KC,home,LAC,KC,54,43828,194,194,1994,Half1,2,2,KC 46,7,(3:14) (Shotgun) 15-P.Mahomes pass incomplete short left to 81-B.Bell. KC-81-B.Bell was injured during the play.,B,Bell,KC,81,contact,head,pass catcher,2019,KC,TE,TE,81,Active,Blake Bell,Blake,Bell,33457,78,252,Oklahoma,4,SB,Blake,2015,Sun,43828,0.541666667,Kansas City Chiefs,Los Angeles Chargers,31,21,336,1,366,2,FALSE,Kansas City Chiefs,Los Angeles Chargers,KC,LAC,3,167,Bermuda Grass,Grass,Arrowhead Stadium,FALSE,38.25,30.25,12.75,81.5,0,39.0482,-94.4831,33.8642,-118.261,0,0,1364.748829,0,7,7,10,46,4
2019_17_LV_DEN_Compton,2019_LV_51_Compton,2019_17_OAK_DEN,DEN,LV,REG,17,DEN,home,LV,LV,25,43828,115,115,115,Half2,4,3,LV 25,8,"(1:55) 30-P.Lindsay up the middle to OAK 24 for 1 yard (50-N.Morrow). OAK-51-W.Compton was injured during the play. PENALTY on DEN-72-G.Bolles, Unnecessary Roughness, 15 yards, enforced at OAK 24.",W,Compton,LV,51,contact,upper body/shoulder,run defender,2019,LV,LB,ILB,51,Active,Will Compton,William,Compton,32770,73,235,Nebraska,6,REG,Will,2013,Sun,43828,0.684027778,Denver Broncos,Oakland Raiders,16,15,238,1,477,1,FALSE,Denver Broncos,Oakland Raiders,DEN,LV,3,183,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,31.5,28,3.25,33.75,0,39.5791,-104.83,37.7567,-122.1931,0,0,943.6575276,0,7,7,5.5,41.5,4
2019_17_LV_DEN_Miller,2019_DEN_58_Miller,2019_17_OAK_DEN,DEN,LV,REG,17,LV,away,DEN,DEN,41,43828,828,1728,1728,Half2,3,2,DEN 41,12,"(13:48) 4-D.Carr pass short right to 33-D.Washington to DEN 41 for no gain (31-J.Simmons, 51-T.Davis) [58-V.Miller]. DEN-58-V.Miller was injured during the play.",V,Miller,DEN,58,contact,upper body,tackler,2019,DEN,LB,OLB,58,Active,Von Miller,Vonnie,Miller,32593,75,250,Texas A&amp;M,8,REG,Von,2011,Sun,43828,0.684027778,Denver Broncos,Oakland Raiders,16,15,238,1,477,1,FALSE,Denver Broncos,Oakland Raiders,DEN,LV,3,183,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,31.5,28,3.25,33.75,0,39.5791,-104.83,37.7567,-122.1931,0,0,943.6575276,0,7,7,5.5,41.5,4
2019_17_LV_DEN_Morrow,2019_LV_50_Morrow,2019_17_OAK_DEN,DEN,LV,REG,17,DEN,home,LV,LV,41,43828,71,71,1871,Half1,2,1,LV 41,10,(1:11) (Shotgun) 3-D.Lock scrambles left end to OAK 29 for 12 yards (50-N.Morrow). OAK-50-N.Morrow was injured during the play.,N,Morrow,LV,50,contact,upper body,tackler,2019,LV,LB,ILB,50,Active,Nicholas Morrow,Nicholas,Morrow,34890,72,225,Greenville,2,REG,Nicholas,2017,Sun,43828,0.684027778,Denver Broncos,Oakland Raiders,16,15,238,1,477,1,FALSE,Denver Broncos,Oakland Raiders,DEN,LV,3,183,Kentucky Bluegrass,Grass,Empower Field at Mile High,FALSE,31.5,28,3.25,33.75,0,39.5791,-104.83,37.7567,-122.1931,0,0,943.6575276,0,7,7,5.5,41.5,4
2019_17_MIA_NE_Aikens,2019_MIA_35_Aikens,2019_17_MIA_NE,NE,MIA,REG,17,NE,home,MIA,MIA,13,43828,239,239,239,Half2,4,3,MIA 13,13,"(3:59) (Shotgun) 12-T.Brady pass short right to 28-J.White for 13 yards, TOUCHDOWN. MIA-35-W.Aikens was injured during the play.",W,Aikens,MIA,35,contact,lower body,run defender,2019,MIA,DB,CB,35,Active,Walt Aikens,Walter,Aikens,33408,73,200,Liberty,5,REG,Walt,2014,Sun,43828,0.541666667,Miami Dolphins,New England Patriots,27,24,389,0,352,2,TRUE,New England Patriots,Miami Dolphins,NE,MIA,2,172,FieldTurf CORE,Turf,Gillette Stadium,FALSE,40.5,40.5,1.5,49,0,42.0909,-71.2644,25.9579,-80.2388,0,0,1225.761432,0,8,7,17.5,46,4
2019_17_MIA_NE_Harry,2019_NE_15_Harry,2019_17_MIA_NE,NE,MIA,REG,17,NE,home,MIA,MIA,7,43828,363,363,2163,Half1,2,2,MIA 7,7,(6:03) 12-T.Brady pass incomplete short left to 15-N.Harry. NE-15-N.Harry was injured during the play.,N,Harry,NE,15,contact,arm,pass receiver,2019,NE,WR,WR,15,Active,N'Keal Harry,N'Keal,Harry,35781,76,225,Arizona State,0,WC,N'Keal,2019,Sun,43828,0.541666667,Miami Dolphins,New England Patriots,27,24,389,0,352,2,TRUE,New England Patriots,Miami Dolphins,NE,MIA,2,172,FieldTurf CORE,Turf,Gillette Stadium,FALSE,40.5,40.5,1.5,49,0,42.0909,-71.2644,25.9579,-80.2388,0,0,1225.761432,0,8,7,17.5,46,4
2019_17_NO_CAR_Daley,2019_CAR_65_Daley,2019_17_NO_CAR,CAR,NO,REG,17,CAR,home,NO,NO,42,43828,799,1699,1699,Half2,3,3,NO 42,9,(13:19) (Shotgun) 7-K.Allen pass incomplete deep right to 10-C.Samuel (23-M.Lattimore). CAR-65-D.Daley was injured during the play.,D,Daley,CAR,65,contact,ankle,pass rusher,2019,CAR,OL,T,65,Active,Dennis Daley,Dennis,Daley,35284,78,324,South Carolina,0,REG,Dennis,2019,Sun,43828,0.541666667,New Orleans Saints,Carolina Panthers,42,10,379,0,329,3,TRUE,Carolina Panthers,New Orleans Saints,CAR,NO,4,182,Bermuda Grass,Grass,Bank of America Stadium,FALSE,65.5,66.25,7.75,92,0,35.2256,-80.8513,29.9514,-90.082,0,0,648.8271888,0,7,7,-13.5,45,4
2019_17_NO_CAR_Grier,2019_CAR_3_Grier,2019_17_NO_CAR,CAR,NO,REG,17,CAR,home,NO,CAR,75,43828,691,691,2491,Half1,2,3,CAR 25,10,(11:31) (Shotgun) 3-W.Grier sacked at CAR 18 for -7 yards (94-C.Jordan). CAR-3-W.Grier was injured during the play. His return is Doubtful.,W,Grier,CAR,3,contact,ankle,passer,2019,CAR,QB,QB,3,Active,Will Grier,Will,Grier,34792,73,220,West Virginia,0,REG,Will,2019,Sun,43828,0.541666667,New Orleans Saints,Carolina Panthers,42,10,379,0,329,3,TRUE,Carolina Panthers,New Orleans Saints,CAR,NO,4,182,Bermuda Grass,Grass,Bank of America Stadium,FALSE,65.5,66.25,7.75,92,0,35.2256,-80.8513,29.9514,-90.082,0,0,648.8271888,0,7,7,-13.5,45,4
2019_17_NO_CAR_Robinson,2019_NO_21_Robinson,2019_17_NO_CAR,CAR,NO,REG,17,CAR,home,NO,CAR,52,43828,80,80,1880,Half1,2,3,CAR 48,5,(1:20) (Shotgun) 7-K.Allen pass short right to 22-C.McCaffrey to NO 24 for 28 yards (90-M.Brown; 21-P.Robinson). NO-21-P.Robinson was injured during the play.,P,Robinson,NO,21,contact,upper body,tackler,2019,NO,DB,CB,21,Active,Patrick Robinson,Patrick,Robinson,32027,71,191,Florida State,9,WC,Patrick,2010,Sun,43828,0.541666667,New Orleans Saints,Carolina Panthers,42,10,379,0,329,3,TRUE,Carolina Panthers,New Orleans Saints,CAR,NO,4,182,Bermuda Grass,Grass,Bank of America Stadium,FALSE,65.5,66.25,7.75,92,0,35.2256,-80.8513,29.9514,-90.082,0,0,648.8271888,0,7,7,-13.5,45,4
2019_17_NO_CAR_Smith,2019_CAR_57_Smith,2019_17_NO_CAR,CAR,NO,REG,17,NO,away,CAR,NO,62,43828,770,770,770,Half2,4,2,NO 38,11,(12:50) 64-W.Clapp reported in as eligible. 27-D.Washington right guard to NO 41 for 3 yards (96-W.Horton). CAR-57-A.Smith was injured during the play.,A,Smith,CAR,57,contact,shoulder,run defender,2019,CAR,LB,LB,57,Active,Andre Smith,Andre,Smith,35540,72,240,North Carolina,1,REG,Andre,2018,Sun,43828,0.541666667,New Orleans Saints,Carolina Panthers,42,10,379,0,329,3,TRUE,Carolina Panthers,New Orleans Saints,CAR,NO,4,182,Bermuda Grass,Grass,Bank of America Stadium,FALSE,65.5,66.25,7.75,92,0,35.2256,-80.8513,29.9514,-90.082,0,0,648.8271888,0,7,7,-13.5,45,4
2019_17_NYJ_BUF_Ford,2019_BUF_70_Ford,2019_17_NYJ_BUF,BUF,NYJ,REG,17,BUF,home,NYJ,NYJ,44,43828,322,1222,1222,Half2,3,2,NYJ 44,17,(5:22) 32-S.Perry right guard to NYJ 38 for 6 yards (58-J.Burgess). BUF-70-C.Ford was injured during the play. C.Ford walks off.,C,Ford,BUF,70,contact,upper body,run blocker,2019,BUF,OL,T,70,Active,Cody Ford,Cody,Ford,35427,75,329,Oklahoma,0,WC,Cody,2019,Sun,43828,0.541666667,New York Jets,Buffalo Bills,13,6,271,1,309,3,TRUE,Buffalo Bills,New York Jets,BUF,NYJ,5,177,A-Turf Titan,Turf,Highmark Stadium,FALSE,40.25,34.5,8.75,88.5,100,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,8,7,-1.5,37,4
2019_17_NYJ_BUF_Johnson,2019_BUF_24_Johnson,2019_17_NYJ_BUF,BUF,NYJ,REG,17,NYJ,away,BUF,BUF,43,43828,232,232,232,Half2,4,3,BUF 43,11,"(3:52) (Shotgun) 14-S.Darnold pass short left to 26-L.Bell to BUF 28 for 15 yards (46-J.Johnson). BUF-24-T.Johnson was injured during the play. Screen pass, caught at BUF 48. T.Johnson slowly walks off.",T,Johnson,BUF,24,contact,lower body,tackler,2019,BUF,DB,CB,24,Active,Taron Johnson,Taron,Johnson,35273,71,192,Weber State,1,WC,Taron,2018,Sun,43828,0.541666667,New York Jets,Buffalo Bills,13,6,271,1,309,3,TRUE,Buffalo Bills,New York Jets,BUF,NYJ,5,177,A-Turf Titan,Turf,Highmark Stadium,FALSE,40.25,34.5,8.75,88.5,100,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,8,7,-1.5,37,4
2019_17_NYJ_BUF_Neal,2019_BUF_33_Neal,2019_17_NYJ_BUF,BUF,NYJ,REG,17,NYJ,away,BUF,BUF,15,43828,712,712,2512,Half1,2,2,BUF 15,13,"(11:52) (Shotgun) 14-S.Darnold pass short right to 26-L.Bell to BUF 12 for 3 yards (52-C.Thompson; 33-S.Neal). BUF-33-S.Neal was injured during the play. Flat pass, caught at BUF 12. S.Neal walks off.",S,Neal,BUF,33,contact,shoulder,tackler,2019,BUF,DB,DB,33,Active,Siran Neal,Siran,Neal,34550,72,205,Jacksonville State,1,WC,Siran,2018,Sun,43828,0.541666667,New York Jets,Buffalo Bills,13,6,271,1,309,3,TRUE,Buffalo Bills,New York Jets,BUF,NYJ,5,177,A-Turf Titan,Turf,Highmark Stadium,FALSE,40.25,34.5,8.75,88.5,100,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,8,7,-1.5,37,4
2019_17_NYJ_BUF_Nsekhe,2019_BUF_77_Nsekhe,2019_17_NYJ_BUF,BUF,NYJ,REG,17,BUF,home,NYJ,BUF,63,43828,852,1752,1752,Half2,3,2,BUF 37,10,(14:12) 22-T.Yeldon right tackle to BUF 49 for 12 yards (33-Ja.Adams). BUF-77-T.Nsekhe was injured during the play. T.Nsekhe assisted off.,T,Nsekhe,BUF,77,contact,lower body,run blocker,2019,BUF,OL,T,77,Active,Ty Nsekhe,Attauyo,Nsekhe,31347,80,330,Texas State,7,WC,Ty,2012,Sun,43828,0.541666667,New York Jets,Buffalo Bills,13,6,271,1,309,3,TRUE,Buffalo Bills,New York Jets,BUF,NYJ,5,177,A-Turf Titan,Turf,Highmark Stadium,FALSE,40.25,34.5,8.75,88.5,100,42.7738,-78.7875,40.8137,-74.0829,0,0,277.5750706,0,8,7,-1.5,37,4
2019_17_PHI_NYG_Brooks,2019_PHI_79_Brooks,2019_17_PHI_NYG,NYG,PHI,REG,17,PHI,away,NYG,NYG,15,43828,112,112,1912,Half1,2,NA,NYG 15,0,"4-J.Elliott extra point is GOOD, Center-45-R.Lovato, Holder-1-C.Johnston. PHI-79-B.Brooks was injured during the play.",B,Brooks,PHI,79,contact,upper body,field goal blocker,2019,PHI,OL,G,79,Active,Brandon Brooks,Brandon,Brooks,32739,77,335,"Miami, O.",7,WC,Brandon,2012,Sun,43828,0.684027778,Philadelphia Eagles,New York Giants,34,17,400,0,397,2,TRUE,New York Giants,Philadelphia Eagles,NYG,PHI,6,199,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.75,36,4.75,78.25,100,40.8137,-74.0829,39.9074,-75.1783,0,0,85.13348634,0,7,7,-4,44,4
2019_17_PHI_NYG_Hall,2019_PHI_74_Hall,2019_17_PHI_NYG,NYG,PHI,REG,17,NYG,home,PHI,PHI,13,43828,14,14,14,Half2,4,4,PHI 13,7,"(:14) (Shotgun) 8-D.Jones pass short middle to 12-C.Latimer to PHI 4 for 9 yards (23-R.McLeod, 37-M.Epps). PHI-74-D.Hall was injured during the play.",D,Hall,PHI,74,contact,lower body,pass rusher,2019,PHI,DL,DE,74,NA,Daeshon Hall,Daeshon,Hall,34864,77,265,Texas A&M,2,WC,Daeshon,2017,Sun,43828,0.684027778,Philadelphia Eagles,New York Giants,34,17,400,0,397,2,TRUE,New York Giants,Philadelphia Eagles,NYG,PHI,6,199,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.75,36,4.75,78.25,100,40.8137,-74.0829,39.9074,-75.1783,0,0,85.13348634,0,7,7,-4,44,4
2019_17_PHI_NYG_LeBlanc,2019_PHI_34_LeBlanc,2019_17_PHI_NYG,NYG,PHI,REG,17,NYG,home,PHI,PHI,46,43828,91,91,91,Half2,4,1,PHI 46,10,"(1:31) (No Huddle, Shotgun) 8-D.Jones pass short middle to 37-J.Allen to PHI 37 for 9 yards (53-N.Bradham). PHI-34-C.LeBlanc was injured during the play.",C,LeBlanc,PHI,34,contact,lower body,tackler,2019,PHI,DB,CB,34,Active,Cre'von LeBlanc,Cre'von,LeBlanc,34540,70,190,Florida Atlantic,3,WC,Cre'von,2016,Sun,43828,0.684027778,Philadelphia Eagles,New York Giants,34,17,400,0,397,2,TRUE,New York Giants,Philadelphia Eagles,NYG,PHI,6,199,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.75,36,4.75,78.25,100,40.8137,-74.0829,39.9074,-75.1783,0,0,85.13348634,0,7,7,-4,44,4
2019_17_PHI_NYG_Maddox,2019_PHI_29_Maddox,2019_17_PHI_NYG,NYG,PHI,REG,17,NYG,home,PHI,PHI,40,43828,406,406,2206,Half1,2,1,PHI 40,10,"(6:46) (No Huddle, Shotgun) 8-D.Jones pass deep middle to 15-G.Tate to PHI 20 for 20 yards (29-A.Maddox). PHI-29-A.Maddox was injured during the play.",A,Maddox,PHI,29,contact,unknown,pass defender,2019,PHI,DB,CB,29,Active,Avonte Maddox,Avonte,Maddox,35155,69,184,Pittsburgh,1,WC,Avonte,2018,Sun,43828,0.684027778,Philadelphia Eagles,New York Giants,34,17,400,0,397,2,TRUE,New York Giants,Philadelphia Eagles,NYG,PHI,6,199,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.75,36,4.75,78.25,100,40.8137,-74.0829,39.9074,-75.1783,0,0,85.13348634,0,7,7,-4,44,4
2019_17_PHI_NYG_Ward,2019_PHI_84_Ward,2019_17_PHI_NYG,NYG,PHI,REG,17,PHI,away,NYG,PHI,80,43828,811,1711,3511,Half1,1,2,PHI 20,10,"(13:31) (No Huddle, Shotgun) 11-C.Wentz scrambles up the middle to PHI 30 for 10 yards (55-D.Mayo). PHI-84-G.Ward was injured during the play.",G,Ward,PHI,84,contact,lower body,run blocker,2019,PHI,WR,WR,84,Active,Greg Ward,Gregory,Ward,34892,71,190,Houston,2,WC,Greg,2017,Sun,43828,0.684027778,Philadelphia Eagles,New York Giants,34,17,400,0,397,2,TRUE,New York Giants,Philadelphia Eagles,NYG,PHI,6,199,FieldTurf Classic HD,Turf,MetLife Stadium,FALSE,39.75,36,4.75,78.25,100,40.8137,-74.0829,39.9074,-75.1783,0,0,85.13348634,0,7,7,-4,44,4
2019_17_SF_SEA_Flowers,2019_SEA_21_Flowers,2019_17_SF_SEA,SEA,SF,REG,17,SF,away,SEA,SF,89,43828,206,1106,2906,Half1,1,3,SF 11,5,(3:26) (Shotgun) 10-J.Garoppolo pass short left to 17-E.Sanders to SF 16 for 5 yards (21-T.Flowers). SEA-21-T.Flowers was injured during the play.,T,Flowers,SEA,21,contact,unknown,pass defender,2019,SEA,DB,CB,21,Active,Tre Flowers,Trequille,Flowers,34852,75,203,Oklahoma State,1,DIV,Tre,2018,Sun,43828,0.847222222,San Francisco 49ers,Seattle Seahawks,26,21,398,0,348,0,TRUE,Seattle Seahawks,San Francisco 49ers,SEA,SF,4,167,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,45.5,45,2,83.75,0,47.5932,-122.3318,37.4029,-121.9678,0,0,704.3670052,0,7,8,-3.5,47,4
2019_17_SF_SEA_Kendricks,2019_SEA_56_Kendricks,2019_17_SF_SEA,SEA,SF,REG,17,SF,away,SEA,SF,75,43828,346,1246,1246,Half2,3,1,SF 25,10,(5:46) (Shotgun) 10-J.Garoppolo pass deep right to 44-K.Juszczyk pushed ob at SEA 26 for 49 yards (56-M.Kendricks; 42-D.Hill). SEA-56-M.Kendricks was injured during the play. His return is Questionable.,M,Kendricks,SEA,56,contact,knee,tackler,2019,SEA,LB,OLB,56,Inactive,Mychal Kendricks,Mychal,Kendricks,33144,71,240,California,7,DIV,Mychal,2012,Sun,43828,0.847222222,San Francisco 49ers,Seattle Seahawks,26,21,398,0,348,0,TRUE,Seattle Seahawks,San Francisco 49ers,SEA,SF,4,167,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,45.5,45,2,83.75,0,47.5932,-122.3318,37.4029,-121.9678,0,0,704.3670052,0,7,8,-3.5,47,4
2019_17_SF_SEA_Lockett,2019_SEA_16_Lockett,2019_17_SF_SEA,SEA,SF,REG,17,SEA,home,SF,SF,30,43828,262,262,262,Half2,4,3,SF 30,6,"(4:22) (Shotgun) 3-R.Wilson pass incomplete deep right to 16-T.Lockett. SEA-16-T.Lockett was injured during the play. PENALTY on SF-24-K.Williams, Defensive Pass Interference, 14 yards, enforced at SF 30 - No Play.",T,Lockett,SEA,16,contact,upper body,pass receiver,2019,SEA,WR,WR,16,Active,Tyler Lockett,Tyler,Lockett,33875,70,182,Kansas State,4,DIV,Tyler,2015,Sun,43828,0.847222222,San Francisco 49ers,Seattle Seahawks,26,21,398,0,348,0,TRUE,Seattle Seahawks,San Francisco 49ers,SEA,SF,4,167,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,45.5,45,2,83.75,0,47.5932,-122.3318,37.4029,-121.9678,0,0,704.3670052,0,7,8,-3.5,47,4
2019_17_TEN_HOU_Addae,2019_HOU_37_Addae,2019_17_TEN_HOU,HOU,TEN,REG,17,TEN,away,HOU,TEN,76,43828,634,634,634,Half2,4,3,TEN 24,7,(10:34) (Shotgun) 17-R.Tannehill pass incomplete short left to 11-A.Brown. HOU-37-J.Addae was injured during the play.,J,Addae,HOU,37,contact,knee,blitzer,2019,HOU,DB,SS,37,Active,Jahleel Addae,Jahleel,Addae,32897,70,195,Central Michigan,6,DIV,Jahleel,2013,Sun,43828,0.684027778,Tennessee Titans,Houston Texans,35,14,467,0,301,1,TRUE,Houston Texans,Tennessee Titans,HOU,TEN,2,171,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,63.75,63.75,11.25,46.5,0,29.6849,-95.4106,36.1992,-86.8045,0,0,671.5038063,0,8,7,-10,43,4
2019_17_TEN_HOU_Saffold,2019_TEN_76_Saffold,2019_17_TEN_HOU,HOU,TEN,REG,17,TEN,away,HOU,HOU,3,43828,611,1511,1511,Half2,3,1,HOU 3,3,"(10:11) 22-D.Henry right end for 3 yards, TOUCHDOWN. TEN-76-R.Saffold was injured during the play.",R,Saffold,TEN,76,contact,upper body,run blocker,2019,TEN,OL,G,76,Active,Rodger Saffold,Rodger,Saffold,32300,77,325,Indiana,9,CON,Rodger,2010,Sun,43828,0.684027778,Tennessee Titans,Houston Texans,35,14,467,0,301,1,TRUE,Houston Texans,Tennessee Titans,HOU,TEN,2,171,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,63.75,63.75,11.25,46.5,0,29.6849,-95.4106,36.1992,-86.8045,0,0,671.5038063,0,8,7,-10,43,4
2019_17_WAS_DAL_Smith,2019_WAS_46_Smith,2019_17_WAS_DAL,DAL,WAS,REG,17,DAL,home,WAS,WAS,27,43828,646,1546,3346,Half1,1,4,WAS 27,1,(10:46) 21-E.Elliott up the middle to WAS 25 for 2 yards (46-M.Smith). DAL-21-E.Elliott was injured during the play. His return is Questionable. WAS-46-M.Smith was injured during the play. His return is Questionable.,M,Smith,WAS,46,contact,head,run defender,2019,WAS,DB,S,46,Active,Maurice Smith,Maurice,Smith,34864,72,194,Georgia,2,REG,Maurice,2017,Sun,43828,0.684027778,Dallas Cowboys,Washington Redskins,47,16,517,1,271,2,FALSE,Dallas Cowboys,Washington Redskins,DAL,WAS,1,186,Hellas Matrix Turf,Turf,AT&T Stadium,TRUE,50.25,49.5,11.5,51.5,0,32.9049,-97.0359,39.0267,-77.4441,0,0,1171.507582,0,7,7,13,47.5,4
2019_18_BUF_HOU_Addae,2019_HOU_37_Addae,2019_18_BUF_HOU,HOU,BUF,POST,18,BUF,away,HOU,BUF,84,43834,219,219,2019,Half1,2,1,BUF 16,10,(3:39) 20-F.Gore right tackle to BUF 16 for no gain (98-D.Reader). HOU-37-J.Addae was injured during the play.,J,Addae,HOU,37,contact,lower body,tackler,2019,HOU,DB,SS,37,Active,Jahleel Addae,Jahleel,Addae,32897,70,195,Central Michigan,6,DIV,Jahleel,2013,Sat,43834,0.690972222,Houston Texans,Buffalo Bills,22,19,360,1,425,1,FALSE,Houston Texans,Buffalo Bills,HOU,BUF,2,203,Hellas Matrix Turf,Turf,NRG Stadium,TRUE,66.75,66.75,4.25,24,0,29.6849,-95.4106,42.7738,-78.7875,0,0,1290.170999,0,6,6,2.5,43,5
2019_18_MIN_NO_Alonso,2019_NO_54_Alonso,2019_18_MIN_NO,NO,MIN,POST,18,MIN,away,NO,NO,3,43835,247,247,2047,Half1,2,1,NO 3,3,(4:07) 25-A.Mattison left guard to NO 1 for 2 yards (24-V.Bell). NO-54-K.Alonso was injured during the play. His return is Questionable.,K,Alonso,NO,54,contact,lower body,run defender,2019,NO,LB,OLB,54,Active,Kiko Alonso,Kristian,Alonso,33099,75,239,Oregon,6,WC,Kiko,2013,Sun,43835,0.545138889,Minnesota Vikings,New Orleans Saints,26,20,362,1,324,2,TRUE,New Orleans Saints,Minnesota Vikings,NO,MIN,3,183,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,62.5,62.5,4,43.25,0,29.9514,-90.082,44.9746,-93.2598,0,0,1052.365951,0,7,7,7.5,50,5
2019_18_MIN_NO_Peat,2019_NO_75_Peat,2019_18_MIN_NO,NO,MIN,POST,18,NO,home,MIN,MIN,32,43835,713,713,713,Half2,4,1,MIN 32,10,(11:53) 62-N.Easton reported in as eligible. 28-L.Murray left tackle to MIN 28 for 4 yards (54-E.Kendricks). NO-75-A.Peat was injured during the play. His return is Questionable.,A,Peat,NO,75,contact,lower body,pass blocker,2019,NO,OL,T,75,Active,Andrus Peat,Andrus,Peat,34277,79,316,Stanford,4,WC,Andrus,2015,Sun,43835,0.545138889,Minnesota Vikings,New Orleans Saints,26,20,362,1,324,2,TRUE,New Orleans Saints,Minnesota Vikings,NO,MIN,3,183,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,62.5,62.5,4,43.25,0,29.9514,-90.082,44.9746,-93.2598,0,0,1052.365951,0,7,7,7.5,50,5
2019_18_MIN_NO_Stephen,2019_MIN_93_Stephen,2019_18_MIN_NO,NO,MIN,POST,18,NO,home,MIN,NO,62,43835,345,345,345,Half2,4,3,NO 38,1,(5:45) (Shotgun) 62-N.Easton reported in as eligible. Direct snap to 7-T.Hill. 7-T.Hill right tackle to NO 47 for 9 yards (50-E.Wilson; 41-A.Harris). MIN-93-S.Stephen was injured during the play. His return is Questionable.,S,Stephen,MIN,93,contact,lower body,run defender,2019,MIN,DL,NT,93,Active,Shamar Stephen,Shamar,Stephen,33294,77,310,Connecticut,5,DIV,Shamar,2014,Sun,43835,0.545138889,Minnesota Vikings,New Orleans Saints,26,20,362,1,324,2,TRUE,New Orleans Saints,Minnesota Vikings,NO,MIN,3,183,FieldTurf Revolution 360,Turf,Caesars Superdome,TRUE,62.5,62.5,4,43.25,0,29.9514,-90.082,44.9746,-93.2598,0,0,1052.365951,0,7,7,7.5,50,5
